이번엔 깨겠습니다. 블러드본 7화 (끝),27:26,3191,8개월 전,녹두로 월드,구독자 17.1만명
이번엔 깨겠습니다. 블러드본 6화,2:16:07,1218,8개월 전,녹두로 월드,구독자 17.1만명
이번엔 깨겠습니다. 블러드본 5화,2:36:17,1593,8개월 전,녹두로 월드,구독자 17.1만명
이번엔 깨겠습니다. 블러드본 4화,3:02:44,2226,8개월 전,녹두로 월드,구독자 17.1만명
이번엔 깨겠습니다. 블러드본 3화,2:11:57,1676,8개월 전,녹두로 월드,구독자 17.1만명
이번엔 깨겠습니다. 블러드본 2화,2:40:17,2011,8개월 전,녹두로 월드,구독자 17.1만명
이번엔 깨겠습니다. 블러드본 1화,2:31:38,10226,8개월 전,녹두로 월드,구독자 17.1만명
아니 뭔 죄다 똥맵이야 [슈퍼마리오 메이커],38:14,206592,9개월 전,녹두로 월드,구독자 17.1만명
클리어율 0.02% 핵폭탄급 매운맵 [슈퍼마리오 메이커],24:19,169831,9개월 전,녹두로 월드,구독자 17.1만명
이게임 하고나서 다음날 손이 안움직임 [미친 수족관],3:47:15,43240,9개월 전,녹두로 월드,구독자 17.1만명
별의 귀네,3:09:21,67756,9개월 전,녹두로 월드,구독자 17.1만명
멘탈이 날아가지않게 주의하시오 [슈퍼마리오 메이커],30:04,129893,9개월 전,녹두로 월드,구독자 17.1만명
다크소울이 아니라 덕소울,58:22,27021,9개월 전,녹두로 월드,구독자 17.1만명
너무 순하다니까 매운맛을 드립니다 [슈퍼마리오 메이커],27:38,143386,9개월 전,녹두로 월드,구독자 17.1만명
근본력 충만! 킹끔갓라워 참전 [대난투 슈퍼 스매시 브라더스 얼티밋],5:23:54,36335,9개월 전,녹두로 월드,구독자 17.1만명
도둑이 돼서 다 훔쳐보는 게임 [도둑 시뮬레이터] 2화,2:14:04,3787,9개월 전,녹두로 월드,구독자 17.1만명
도둑이 돼서 다 훔쳐보는 게임 [도둑 시뮬레이터] 1화,2:19:07,7370,9개월 전,녹두로 월드,구독자 17.1만명
순한맛으로 즐기면 행복 마리오 가능 [슈퍼마리오 메이커],38:29,288590,9개월 전,녹두로 월드,구독자 17.1만명
요시 너무 귀엽다,27:51,134523,9개월 전,녹두로 월드,구독자 17.1만명
녹두로의 몬스터헌터 월드 (PC) #39,1:25:36,6911,9개월 전,녹두로 월드,구독자 17.1만명
녹두로의 몬스터헌터 월드 (PC) #38,4:30:02,2680,9개월 전,녹두로 월드,구독자 17.1만명
녹두로의 몬스터헌터 월드 (PC) #37,2:59:57,2953,9개월 전,녹두로 월드,구독자 17.1만명
[슬레이 더 스파이어] 마법사 진엔딩 (디펙터),2:14:31,8081,9개월 전,녹두로 월드,구독자 17.1만명
[슬레이 더 스파이어] 전사 진엔딩 (아이언클래드),2:16:48,4744,9개월 전,녹두로 월드,구독자 17.1만명
[슬레이 더 스파이어] 도적 진엔딩 (사일런트),4:34:05,6849,9개월 전,녹두로 월드,구독자 17.1만명
슈퍼마리오 메이커 2 나온다!!! 나는 믿고 있었습니다 닌텐도,13:15,158804,10개월 전,녹두로 월드,구독자 17.1만명
2019년에 나올 닌텐도 스위치 게임들 [닌텐도 다이렉트] 19-02-14,55:09,81873,10개월 전,녹두로 월드,구독자 17.1만명
[슬레이 더 스파이어] 디펙트 3화 (다키스톤),1:25:49,4198,10개월 전,녹두로 월드,구독자 17.1만명
[슬레이 더 스파이어] 디펙트 2화 (다키스톤),1:28:30,3066,10개월 전,녹두로 월드,구독자 17.1만명
[슬레이 더 스파이어] 디펙트 1화 (다키스톤),1:01:37,6787,10개월 전,녹두로 월드,구독자 17.1만명
까시 성애자들의 맵을 봐보자 [슈퍼마리오 메이커],11:53,102255,10개월 전,녹두로 월드,구독자 17.1만명
떨어지는 것을 다 피하기만 하면 된다. 쉽지? [슈퍼마리오 메이커],18:23,93848,10개월 전,녹두로 월드,구독자 17.1만명
[슬레이 더 스파이어] 사일런트 3화 (다키스톤),1:52:12,3195,10개월 전,녹두로 월드,구독자 17.1만명
[슬레이 더 스파이어] 사일런트 2화 (다키스톤),2:00:04,2208,10개월 전,녹두로 월드,구독자 17.1만명
[슬레이 더 스파이어] 사일런트 1화 (다키스톤),2:03:04,5297,10개월 전,녹두로 월드,구독자 17.1만명
제작자 최소 강태공; 안낚일수 없는 낚시맵 [슈퍼마리오 메이커],33:46,286254,10개월 전,녹두로 월드,구독자 17.1만명
[슬레이 더 스파이어] 아이언클래드 3화 (다키스톤),2:05:34,4300,10개월 전,녹두로 월드,구독자 17.1만명
[슬레이 더 스파이어] 아이언클래드 2화 (다키스톤),2:14:30,3264,10개월 전,녹두로 월드,구독자 17.1만명
[슬레이 더 스파이어] 아이언클래드 1화 (다키스톤),2:13:59,12033,10개월 전,녹두로 월드,구독자 17.1만명
뉴 슈퍼 루이지 U [9화] 완결,40:31,72939,10개월 전,녹두로 월드,구독자 17.1만명
뉴 슈퍼 루이지 U [8화],30:06,36621,10개월 전,녹두로 월드,구독자 17.1만명
뉴 슈퍼 루이지 U [7화],38:25,52014,10개월 전,녹두로 월드,구독자 17.1만명
뉴 슈퍼 루이지 U [6화],41:33,38796,10개월 전,녹두로 월드,구독자 17.1만명
뉴 슈퍼 루이지 U [5화],50:39,52674,10개월 전,녹두로 월드,구독자 17.1만명
뉴 슈퍼 루이지 U [4화],31:40,38761,10개월 전,녹두로 월드,구독자 17.1만명
뉴 슈퍼 루이지 U [3화],42:04,46084,10개월 전,녹두로 월드,구독자 17.1만명
뉴 슈퍼 루이지 U [2화],34:39,62633,10개월 전,녹두로 월드,구독자 17.1만명
뉴 슈퍼 루이지 U [1화],37:54,164185,10개월 전,녹두로 월드,구독자 17.1만명
놀이동산 만드는 게임! 파키텍트 (Parkitect) #5,3:06:23,6636,10개월 전,녹두로 월드,구독자 17.1만명
뉴슈퍼마리오 브라더스 U 디럭스 [과제모드] 코인,3:36:58,90935,10개월 전,녹두로 월드,구독자 17.1만명
